ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5711,0.06,0.06,0,0.01,0.13
4866,0.07,0.03,0.02,0.02,0.14
18695,0.32,0.13,0.18,0.04,0.68
11659,0,0,0.01,0,0.01
9473,0.12,0.07,0,0.02,0.21
19428,0,0,0.02,0,0.02
632,0,0,1.56,0,1.56
19471,0.36,0.9,0,0.27,1.52
2184,0,0,0.02,0,0.02
8407,0.74,0.03,0,0.12,0.89
11239,0.17,0.13,0,0.05,0.35
9251,0.04,0.03,0.27,0.02,0.36
309,0.03,0.01,0,0,0.04
18666,0.08,0,0,0.01,0.09
1482,0.06,0,0,0,0.06
17640,0,0,0.02,0,0.02
10400,0,0,0.03,0,0.03
19837,0,0.17,0,0.02,0.19
16639,0,0,0.29,0,0.29
5848,0,0,0.14,0,0.14
5289,1.98,0.7,0,0.11,2.79
17201,0,0,0.01,0,0.01
15631,1.11,0.27,0.53,0.14,2.04
4824,0.09,0.08,0.06,0.02,0.24
1894,0,0,0.03,0,0.03
13762,0.06,0.04,0,0.01,0.1
14634,0,0,0.07,0,0.07
17212,0,0,0.01,0,0.01
19523,0.15,0.16,0.09,0.08,0.47
8229,0,0,0.06,0,0.06
846,0.02,0.01,0,0,0.03
14447,0,0,0.2,0,0.2
17454,0.1,0.59,0,0.18,0.87
8412,0.31,0,0,0.02,0.33
8413,0,0,0.34,0.02,0.36
3953,0,0,0.09,0,0.09
7668,0.09,0.03,0,0,0.12
18015,0.02,0.38,0.01,0.06,0.46
2667,0.31,0.21,0,0.04,0.56
5027,0.38,0.16,0,0.05,0.6
13452,0.01,0.08,0,0.01,0.1
19192,0.19,0.15,0,0.05,0.38
16712,0.45,0.03,0,0.01,0.48
5829,0.13,0.03,0,0.01,0.17
3290,0.55,0.34,0.03,0.13,1.05
8961,0,0.03,0,0.01,0.04
18689,0.06,0,0,0,0.07
15137,0.01,0,0,0,0.01
4771,0.01,0.03,0,0,0.04
3650,0.09,0,0,0.01,0.1
12233,0.21,0.11,0.28,0.08,0.68
18379,0.04,0.11,0,0.02,0.17
2062,0.01,0.01,0,0,0.02
17549,0,0,0.01,0,0.01
10748,0,0.2,0.42,0.07,0.69
3951,0.33,0.12,0,0.01,0.46
11764,0,0.1,0,0.02,0.12
6793,0.1,0.04,0,0,
12588,0,0,0.02,0,0.02
6112,0.63,0.02,0,0.03,0.68
540,0.26,0.02,0,0.02,0.3
19879,0,0,0.1,0,0.1
18675,0,0,0.1,0,0.1
18012,0.28,0.01,0.03,0.02,0.34
10994,3.64,1.2,1.49,0.07,6.4
1749,0,0.02,0,0,0.02
14467,0.13,0,0,0.01,0.14
8735,0.28,0.1,0,0.04,0.41
321,0.67,0.41,1.05,0.11,2.25
8777,0.11,0.02,0.1,0.01,0.25
1971,0,0,0.04,0,0.04
9037,0.04,0.03,0,0,0.07
1257,0,0,0.02,0,0.02
15968,0.43,0.2,0,0.06,0.7
19359,0.23,1.16,0,0.11,1.51
17801,0.14,0,0.12,0.01,0.27
8755,0.81,0.3,0,0.02,1.13
12815,0.54,0.49,0.01,0.12,1.17
1347,0.07,0.08,0,0.02,0.16
9158,0.18,0.07,0,0,0.26
559,0.13,0.17,0,0.07,0.37
19177,0.79,1.35,0.04,0.14,2.32
1663,0.03,0.01,0,0.01,0.05
8943,0.17,0.07,0.04,0.03,0.31
5717,0.02,0,0,0,0.02
18414,0,0.01,0,0,0.01
461,0.08,0.06,0,0.02,0.17
7312,0.39,0.25,0,0.06,0.7
9122,0,0,0.02,0,0.02
15294,0,0.07,0,0.01,0.09
5923,0.28,0,0,0.02,0.31
1293,0,0,0.3,0,0.3
1310,0,0,0.17,0,0.17
19719,0.73,0.03,0,0.12,0.87
499,0,0,0.04,0,0.04
12226,0.13,0,0,0.01,0.13
8403,0,0,0.03,0,0.03
719,1.07,0.07,0,0.01,1.15
2399,0.06,0,0,0.01,0.07
8697,0.03,0.12,0,0.01,0.17
7344,0,0,0.12,0,0.12
1329,1.4,1.07,0.08,0.47,3.02
18660,6.42,4.52,6.04,1.37,18.36
14107,0.03,0,0,0,0.04
13952,0.27,0.23,0,0.06,0.56
8446,0.55,0.28,0,0.07,0.91
6909,0,0,0.04,0,0.04
15116,0.08,0.02,0.06,0.03,0.19
2938,0.03,0,0,0.01,0.04
2178,0.07,0.05,0.35,0.02,0.49
13598,0.71,0.19,0.31,0.03,1.25
5352,0.65,0.02,0,0.11,0.78
18444,0,0,0.02,0,0.02
11263,0,0,0.05,0,0.05
11867,0.22,0.25,0.04,0.09,0.6
18228,0.14,0.05,0,0.02,0.2
1397,0,0.01,0,0,0.01
7880,0.65,0.37,0,0.11,1.14
2977,0,0,0.09,0.01,0.1
16197,0.44,0.19,0.03,0.13,0.8
17152,0,0,0.51,0.04,0.55
4763,0.13,0,0,0.01,0.14
171,0,0,0.04,0,0.04
18120,0,0,0.11,0,0.11
15581,0,0,0.01,0,0.01
1111,0.01,0,0.02,0,0.03
7301,0.08,0.22,0.1,0.05,0.45
1440,0,0,0.02,0,0.02
18473,0.06,0.04,0,0.01,0.1
3141,0.15,0.04,0.13,0,0.32
5016,0.26,0.1,0,0.03,0.4
4706,0.13,0.1,0.04,0.02,0.29
6230,0.24,0.33,0,0.12,0.69
5323,0.12,0,0,0.01,0.13
3367,0.12,0,0,0.01,0.13
8921,0,0,0.05,0,0.06
17692,0.14,0.11,0,0.04,0.28
12712,1.21,0.64,0.05,0.09,1.99
8189,0.74,0.26,0,0.09,1.09
15265,0.04,0.01,0,0,0.05
8985,0,0,0.13,0.01,0.14
18502,0.02,0,0,0,0.03
17595,0.45,0.96,0.02,0.2,1.63
1574,0.51,0.04,0,0.05,0.59
6761,1.47,0.4,0,0.16,2.03
5447,0.12,0.1,0,0.02,0.24
666,0.14,0.11,0,0.04,0.28
19693,0.1,0.03,0,0,0.13
1751,0.26,0.02,0,0,0.28
19575,0,0,0.01,0,0.01
14140,0,0,0.09,0,0.09
8729,0.06,0.02,0,0.01,0.09
5030,0,0,0.01,0,0.01
8750,0.18,0.07,0,0,0.25
6982,0.28,0.03,0,0.03,0.34
1145,0.46,0.02,0,0.03,0.52
676,0.08,0.02,0,0,0.11
15713,0,0,0.13,0,0.13
3232,0.22,0.47,0,0.08,0.76
8429,0.02,0.01,0,0,0.02
13592,1.03,0.8,0,0.09,1.92
6681,2.38,0.32,0,0.31,3
6826,0,0,0.02,0,0.02
16009,0.04,0.21,0,0.04,0.29
3278,0.15,0.1,0,0.02,0.27
4057,0.51,0.4,0,0.11,1.02
9996,0,0,0.01,0,0.01
7553,0.64,0.28,0,0.08,0.99
4470,0.02,0,0,0,0.03
18446,0.04,0.01,0.3,0,0.35
15058,0.21,0,0.01,0.02,0.24
6154,0,0,0.02,0,0.02
16410,0.08,0.02,0,0.01,0.11
10022,0.22,0.08,0.08,0.03,0.4
11065,0,0,0.02,0,0.02
2030,0.09,0.01,0,0.01,0.11
17177,0.07,0,0,0.01,0.08
2768,0,0,0.04,0,0.04
6789,0.52,0.01,0,0.04,0.57
12385,0,0,0.02,0,0.02
12526,0,0,0.34,0,0.34
18495,0,0.03,0,0.01,0.03
2450,0,0,,0,
5223,0.22,0.15,0,0.03,0.4
2243,0.67,0.53,0,0.18,1.38
1886,0.59,0.4,0,0.07,1.07
5946,0.13,0,0,0.01,0.14
17198,0.06,0.04,0,0.01,0.12
6417,0.08,0,0,0.01,0.1
3043,0.77,0.03,0,0.13,0.93
18942,0.13,0.04,0,0.01,0.17
5058,0.04,0,0,0.01,0.05
16962,0.55,0.04,0,0.05,0.64
13401,0,0,0.2,0,0.2
17180,0,0,0.08,0,0.08
7821,0,0,0.02,0,0.02
8722,4.74,3.91,2.67,0.89,12.21
16566,0,0,0.08,0,0.08
17747,1.16,0.65,0.08,0.2,2.09
17984,0.22,0.12,0,0.06,0.4
335,0.68,0.09,0,0.02,0.8
15787,1.93,1.22,0.03,0.44,3.61
1140,0,0,0.12,0,0.12
505,0.25,0.07,0.07,0.01,0.4
11886,0.09,0.07,0,0.02,0.18
18679,0,0,0.54,0,0.54
10546,0.22,0.2,0.01,0.05,0.48
2285,0,0.02,0,0,0.02
18827,0.12,0.18,0,0.03,0.33
10238,0.05,0,0,0,0.06
6907,0,0,0.03,0,0.03
10655,0.09,0,0,0.01,0.1
16893,0.09,0.03,0,0,0.13
11860,0,0,0.01,0,0.01
15785,0,0,0.02,0,0.02
345,0,0.02,0,0,0.02
1856,0.67,0.46,0,0.08,1.21
4898,0.02,0.01,0,0.27,0.3
2805,0.16,0.11,0,0.02,0.29
3930,0.29,0.14,0.19,0.04,0.66
10214,0.03,0,0,0,0.03
3268,0,0,0.04,0.03,0.07
19123,0,0,0.31,0.02,0.33
10841,0.34,0.08,0,0.02,0.44
2913,0.16,0.06,0,0,0.22
85,0.27,0.01,0.02,0.03,0.33
363,0.15,0.01,0,0.01,0.17
6596,0.75,0.03,0,0.12,0.9
7993,0.17,0.04,0,0.01,0.22
10636,0.07,0.05,0,0.01,0.12
1925,0.09,0.01,0,0.01,0.11
250,0.34,0.23,0,0.04,0.61
1045,0.26,0.05,0,0.03,0.33
15903,0.15,0.16,0,0.03,0.34
12406,0.05,0.03,0,0.01,0.09
9508,1.33,0.4,0.03,0.07,1.83
13834,0.01,0,0.03,0,0.05
4888,0.04,0.02,0,0.01,0.07
16080,0.2,0.01,0,0.02,0.23
3502,0.23,0.08,0,0.01,0.32
10146,0.33,0.37,0.26,0.09,1.04
17700,0.47,0.53,0.03,0.22,1.25
7984,0.2,0.06,0.03,0.02,0.32
5678,0.72,0.23,0,0.08,1.03
10224,0.03,0.02,0,0,0.05
3760,0.73,1.09,0,0.23,2.04
134,0,0,0.01,0,0.01
13225,0.02,0.01,0,0,0.03
8653,0.04,0,0,0,0.04
8988,0.06,0.16,0,0.03,0.25
10909,0,0,0.09,0,0.09
4019,0,0.01,0,0,0.02
13572,0.02,0,0.05,0,0.07
1593,0,0,0.01,0,0.01
15432,0.01,0.05,0,0.01,0.07
9211,0.03,0,0,0,0.04
6702,0,0.05,0,0.01,0.05
11583,0.05,0.02,0,0,0.07
5778,0.12,0.09,0,0.03,0.24
4299,0,0,3.19,0,3.19
6511,0,0,0.11,0,0.11
2233,0.3,0,0,0.03,0.33
15584,0.17,0.05,0,0.01,0.23
10173,0,0,0.02,0,0.02
19062,0.08,0.02,0,0,0.11
10020,0.65,0,0,0.05,0.71
13636,0.04,0.01,0,0,0.05
5824,0.72,0.04,0,0.01,0.77
12383,0.02,0,0,0,0.03
19215,0.18,0.04,0,0.03,0.25
5803,0,0,0.2,0,0.2
6350,0,0.03,0,0.01,0.04
9831,0.18,0.17,0,0.06,0.41
19289,0.35,0.02,0,0,0.37
4841,0.03,0,0,0,0.04
9982,0.14,0.09,0,0.02,0.25
14002,0.26,0.14,0,0.04,0.44
19462,0,0.16,0,0.02,0.18
476,0.13,0.02,0.08,0,0.23
6139,1.54,0.02,0,0.07,1.63
613,0.03,0,0,0,0.03
9700,0.02,0.02,,0.01,
19297,0.13,0.09,0,0.01,0.23
9877,0,0.15,0,0.01,0.16
16075,0.04,0.01,0.03,0.01,0.09
8227,0.62,0.21,0.79,0.08,1.7
1849,0.01,0.01,0,0,0.02
12338,0,0,0.21,0,0.21
2145,0.1,0.07,0,0.01,0.18
14136,0.84,0.27,0,0.05,1.16
10574,0.39,0.27,0,0.05,0.7
4272,0,0.02,0,0,0.03
1718,0.13,0,0,0.01,0.14
1570,0,0,0.03,0,0.03
7849,0.14,0.08,0,0.03,0.25
9844,0.29,0,0,0.02,0.3
10907,1.07,1.19,0,0.18,2.43
5623,0.27,0.02,0,0.03,0.32
2324,0.93,0.52,0,0.22,1.67
13011,0.42,0.22,0.1,0.1,0.84
761,0.26,0.12,0,0.06,0.44
12783,0,0,0.03,0,0.03
6111,0.08,0.05,0,0.01,0.14
3654,0,0,0.15,0,0.15
18798,0.3,0.08,0,0.03,0.41
12107,0,0,0.05,0,0.05
1510,0,0.02,0,0,0.03
8424,0,0,0.02,0,0.02
4797,0.21,0.06,0,0.01,0.28
17597,0.18,0.12,0,0.02,0.32
9640,0.06,0.02,0,0,0.08
11558,0.03,0,0,0,0.03
11720,0.1,0.08,0,0.03,0.2
14513,0.07,0.06,0.08,0.02,0.22
15038,0,0.02,0,0,0.03
9504,0,0,0.03,0,0.03
6383,0.26,0,0,0.02,0.29
3301,0.14,0.1,0,0.02,0.25
4462,0.11,0.1,0.01,0.05,0.26
10331,0,0.01,0,0,0.01
1802,0.17,0.13,0,0.04,0.34
5318,0.04,0,0,0,0.05
4590,0.95,0.15,0,0.08,1.18
2234,0.22,0,0,0.02,0.24
6466,0,0,0.11,0,0.11
13697,0.38,0.25,0,0.07,0.7
17619,0,0.02,0,0,0.02
2707,0,0,0.06,0,0.06
7254,0.16,0.05,0,0.01,0.21
13112,0,0,0.03,0,0.03
3864,0,0,0.04,0,0.04
4521,0.04,0.02,0,0,0.06
18522,0.21,0.2,0,0.04,0.46
4270,0,0.09,0,0.01,0.1
6451,0,0.03,0,0.01,0.04
10534,0.33,0.01,0,0.05,0.4
3519,0.62,0.16,0,0.02,0.8
5508,0,0,0.02,0,0.02
10866,0.1,0,0.04,0.02,0.16
5064,0.51,0,0,0.04,0.55
19339,0.13,0.05,0.31,0.01,0.5
3988,0.26,0.07,0,0.01,0.33
7783,0.13,0.04,0,0.01,0.18
6663,0,0.01,0,0,0.01
13929,1.08,0.28,0,0.13,1.49
1720,0.01,0,0,0,0.01
3441,0.25,0.21,0,0.05,0.51
6205,0.21,0.05,0,0,0.26
18967,0.17,0.06,0,0,0.24
8331,0.34,0.1,0,0.02,0.45
14036,0.02,0.02,0,0.01,0.04
14050,0.69,0,0,0.55,1.24
19882,0.07,0.06,0.03,0.02,0.18
6373,0.08,0.9,0.02,0,1
10683,0.16,0.04,0,0.01,0.21
4554,0.41,0.17,0.29,0.05,0.91
4560,0,0,0.11,0,0.11
18310,1.23,0.64,0,0.19,2.05
6160,0,0.03,0,0.01,0.04
697,0.13,0.1,0,0.03,0.26
19408,0.01,0.61,0.02,0.04,0.69
4180,0.66,0.02,0.03,0.06,0.77
18299,0.32,0.01,0,0,0.32
18093,0.07,0.1,0,0.02,0.2
1624,0.03,0,0,0,0.03
16058,0,0,0.02,0,0.02
11668,0.25,0.28,0,0.11,0.64
10592,0.06,0.04,0.05,0.02,0.17
12945,0,0,0.34,0,0.34
1546,0,0,0.05,0,0.05
16997,0.26,0,0,0.02,0.28
99,0,0,0.05,0,0.06
7403,0.07,0.02,0.05,0.02,0.15
11570,0.08,0,0,0.01,0.09
7985,1.12,0.39,0.64,0.12,2.27
5049,0.59,1.07,0.07,0.45,2.19
2117,0.36,0.45,0.02,0.1,0.93
371,0.09,0.07,0,0.02,0.18
1782,0.03,0.01,0,0,0.04
9995,0.28,0.02,0.03,0.03,0.35
11277,0.07,0,0,0.01,0.08
11567,0,0,0.12,0,0.12
10109,0.08,0.07,0,0.01,0.16
11358,0,0.04,0.02,0,0.07
5541,1.61,0.51,0.8,0.07,2.99
18466,0,0,0.03,0,0.03
4445,0.32,0.22,0,0.04,0.58
9250,0,0.03,0,0.01,0.03
13317,0.27,0.03,0,0.03,0.32
2301,0.04,0.12,0,0.03,0.2
16942,0.01,0.01,0,0,0.02
11656,0.12,0.08,0,0.01,0.22
12232,0.03,0.02,0,0.01,0.06
8136,0,0,0.09,0,0.09
14854,0,0,0.04,0,0.04
9934,0.51,0.15,0,0.02,0.68
11640,0.1,0.02,0.03,0.01,0.16
12873,0.05,0.03,0,0.01,0.08
6878,0.08,0.02,0,0.01,0.11
18987,0.1,0.03,0,0,0.13
17143,0.2,0.16,0.03,0.07,0.46
9536,0.29,0.13,0,0.04,0.47
13484,2.33,0.97,0,0.35,3.65
9475,0.06,0.02,0.1,0.01,0.19
15788,0.21,0,0.02,0.02,0.26
2904,0.03,0.01,0,0,0.05
7851,0,0,0.04,0,0.04
3870,0,0,0.52,0.04,0.55
10911,0,0,0.74,0.05,0.79
9472,0.07,0.02,0,0,0.1
704,0.08,0.02,0,0,0.11
4159,0.07,0.04,0.01,0.01,0.13
12205,0.39,0.02,0,0.06,0.47
14137,0.1,0.08,0,0.04,0.21
823,0.08,0.04,0,0.01,0.14
9901,0.05,0.01,0,0,0.07
9110,0,0.29,0,0.18,0.47
5530,0.36,0,0,0.19,0.54
17662,0,0,0.16,0,0.16
2700,0,0.02,0,0,0.02
3608,0,0,0.02,0,0.02
14384,0,0,0.02,0,0.02
13644,0,0,0.03,0,0.03
2212,0.26,0.05,0.06,0.04,0.42
4105,0,0,0.06,0,0.06
8558,0.49,0.04,0,0.04,0.57
9771,0.08,0.12,0,0.44,0.63
3404,0,0,0.03,0,0.03
15312,0.04,0.04,0,0.01,0.09
19036,0.06,0.02,0,0,0.08
2734,0.36,0.16,0,0.07,0.59
6081,0,0,0.03,0,0.03
10872,0,0,0.27,0,0.27
13672,0,0,0.29,0,0.29
15972,1.4,0.88,0.03,0.26,2.58
14826,0.44,0.01,0,0.03,0.48
19459,0.09,0,0,0.01,0.1
2491,0,0,0.1,0,0.1
8709,0,0.01,0,0,0.01
6427,0.26,0.07,1.09,0.02,1.44
17455,0,0,0.17,0,0.17
3224,0,0,0.44,0,0.44
19419,0.13,0.05,0,0,0.18
17630,0.53,0.14,0,0.02,0.69
18223,0.23,0.06,0.09,0.01,0.39
4026,0.41,0.01,0,0.07,0.5
19296,1.49,0.73,1.38,0.1,3.7
15305,0.39,0.26,0.12,0.05,0.83
6225,0,0.06,0,0.01,0.07
18972,0,0,0.29,0.02,0.31
3626,0.03,0.01,0,0,0.04
14430,0,0.13,0,0.03,0.15
16235,0.1,0.07,0,0.03,0.2
5366,0.09,0.24,0,0.12,0.46
15534,0,0,3.44,0,3.44
5060,0,0.99,2.32,0.02,3.33
3265,3.59,1.11,0.05,0.38,5.13
6080,0.14,0.09,0.46,0.05,0.73
18071,0.21,0.13,0,0.03,0.36
12570,0.05,0,0,0,0.06
440,0,0,0.01,0,0.01
6033,0.05,0,0,0,0.05
3909,0.05,0,0,0,0.05
3342,0,0,0.01,0,0.01
8418,1.13,0.32,0,0.22,1.67
17191,0.16,0.13,0,0.04,0.33
15471,0.23,0.46,0.05,0.17,0.92
3521,0.89,0.69,0.09,0.21,1.88
9727,0.11,0.02,0.03,0.01,0.17
15306,0.13,0.12,0,0.05,0.29
19528,0,0,0.04,0,0.04
18329,0.12,0.15,0,0.06,0.33
5947,0.97,0.04,0,0.16,1.16
14931,0,0.03,0,0,0.03
12442,0.03,0,0,0,0.03
15746,2.45,1.02,0,0.75,4.22
1910,0.12,0.11,0,0.02,0.25
10961,0,0.01,0,0,0.01
7357,0.68,0.12,0,0.01,0.81
16896,0.04,0.03,0,0.01,0.08
3638,0.08,0.06,0.19,0.02,0.35
2226,0,0,0.02,0,0.02
11629,0.11,0,0,0.01,0.12
569,0.36,0.01,0,0.03,0.4
2611,0.02,0.01,0,0,0.04
18852,0.17,0,0,0.02,0.18
11333,0.29,0.2,0,0.03,0.52
16716,0.38,0.12,0.51,0.02,1.03
19237,0.25,0.04,0,0.03,0.31
9316,0,0,0.04,0,0.04
16482,0.08,0.02,0,0,0.11
3409,0.23,0.31,0,0.18,0.72
3175,0.25,0.04,0,0.03,0.31
2669,0.08,0.02,0,0,0.11
4187,0,0,0.03,0,0.03
15415,0.06,0.05,0,0.02,0.12
1839,0.1,0.01,0,0.01,0.11
19000,0,0,0.05,0,0.05
18876,0.42,0.11,0,0.02,0.54
10191,0,0,0.03,0,0.03
4416,0.03,0.02,0,0.01,0.05
1009,3.8,5.81,0.36,2.02,11.98
8649,0.19,0.05,0,0,0.24
10150,0.05,0,0,0,0.05
13786,0.04,0.02,0,0,0.06
16101,0.3,0.12,0,0.02,0.44
11411,0,0.05,0.01,0.01,0.06
19126,0.46,0.17,0,0.01,0.64
1005,0,0,0.06,0,0.06
1300,0.27,0.08,0,0.01,0.36
14401,0.06,0.04,0,0.01,0.11
6458,0.04,0,0,0,0.05
13655,0.09,0.12,0,0.03,0.23
14568,0.06,0.04,0,0.01,0.11
212,0.77,0,0,0.06,0.83
10725,0.03,0.01,0,0,0.04
5975,0,0,0.04,0,0.04
4275,0.49,1.26,0.01,0.18,1.94
11725,0.27,0.18,0,0.03,0.48
4517,0.04,0,0,0,0.04
11238,0.01,0,0,0,0.01
4854,0,0,0.02,0,0.02
10193,0.22,0.01,0.08,0.02,0.33
17471,0.11,0.09,0,0.03,0.23
14791,0,0.01,0,0,0.01
9354,0.26,0.09,0,0.03,0.39
5687,0.16,0.05,0,0.01,0.21
6665,0.1,0.08,0,0.03,0.21
2604,0,0.04,0.01,0.01,0.05
8682,0.41,0.32,0,0.11,0.84
2693,0.1,0.01,0,0.01,0.12
19026,1.11,0.31,0.06,0.04,1.52
10256,0.13,0.1,0,0.03,0.26
7009,0.11,0,0,0.01,0.12
1382,0.14,0.09,0,0.02,0.25
12435,0.1,0.11,0,0.03,0.24
15976,0,0.03,0,0.01,0.04
3148,0,0,0.09,0,0.09
1002,0.53,0.46,0.02,0.17,1.18
7381,2.6,0.99,0.89,0.13,4.6
19277,0.07,0.05,0,0.01,0.12
991,0.58,1.06,0.03,0.37,2.04
17925,2.6,0.21,0.01,0.19,3
2489,0.34,0.12,0,0.04,0.5
878,0.1,0.01,0,0.01,0.12
2396,0,0,0.13,0,0.13
4906,0.86,0.32,0,0.02,1.19
6153,0.87,0.03,0,0.14,1.04
17534,0.56,0.06,0,0.05,0.67
13214,0.07,0.14,0,0.03,0.25
14411,0.08,0.04,0,0.01,0.13
17412,0.68,0,0,0.16,0.84
5973,0.01,0,0,0,0.01
3814,0,0.03,0,0.01,0.03
803,0,0,0.16,0,0.16
8123,0.02,0.01,0,0,0.02
168,0.16,0.13,0,0.04,0.33
9636,0.09,0.01,0,0.17,0.27
17252,0.16,0.13,0,0.04,0.33
13439,0,0,0.38,0,0.38
1799,0.56,0.11,0.13,0.05,0.84
6122,0.05,0,0,0.01,0.05
16218,0.68,0.04,0,0.01,0.73
19109,0.93,0.15,0.42,0.01,1.51
7433,1.07,0.87,0.04,0.4,2.39
18296,0.85,0.31,0.56,0.04,1.76
19158,0,0,0.39,0.01,0.4
16939,0.17,0.09,0,0.02,0.28
7708,0.17,0.13,0,0.04,0.35
7746,0,0,0.06,0,0.06
14540,0.35,0.3,0,0.07,0.72
17606,1.54,1.14,0,0.22,2.9
19585,0,0,0.41,0,0.41
14031,5.08,3.11,1.25,0.98,10.42
9495,0.1,0.18,0,0.07,0.35
5765,0.09,0.02,0,0,0.11
18087,0,0,0.11,0,0.11
16969,0.04,0,0,0,0.04
3488,0.04,0.01,0,0,0.05
7295,0.01,0,0,0,0.02
4076,0.1,0.03,0.06,0.03,0.21
6271,0.16,0.06,0,0,0.23
19994,0.06,0.05,0,0.02,0.13
2200,0.92,0.53,0.41,0.06,1.92
6016,0,0.06,0,0.01,0.07
1485,0,0,0.18,0,0.18
11300,0,0,0.02,0,0.02
6114,0.02,0,0,0,0.02
10237,0.19,0.31,0,0.06,0.57
18163,0.43,0.16,0,0.01,0.6
14115,0,0.01,0,0,0.02
19164,0,0,0.01,0,0.01
13559,0,0,0.13,0,0.13
15596,0,0.03,0,0.01,0.04
16447,0,0,0.41,0,0.41
4498,0.12,0.23,0.07,0.07,0.49
5544,0,0.01,0,0,0.01
15984,0.11,0.01,0,0.01,0.13
5095,0.5,0.52,0,0.13,1.15
3884,0.05,0,0,0,0.05
1229,0.35,0.02,0.01,0.03,0.41
11149,0.15,0.05,0,0,0.2
1259,0,0.02,0,0,0.02
13213,0,0,0.06,0,0.06
11975,0,0,0.07,0,0.07
1460,0,0,0.02,0,0.02
14361,0,0,0.09,0,0.09
19391,0.26,0.17,0,0.03,0.46
4431,0.38,0.03,0,0.03,0.43
8926,0.03,0,0,0,0.03
15768,1.22,0.1,0.91,0.04,2.27
2914,0.07,0,0,0,0.07
17182,0.08,0.01,0,0.01,0.1
1935,0.15,0.22,0,0.05,0.41
7515,0.16,0.15,0.01,0.06,0.38
10466,0,0,0.27,0.01,0.28
5944,0.01,0.01,0.09,0.01,0.11
18359,0.47,0.32,0,0.06,0.85
5043,0.1,0.07,0.31,0.03,0.52
10206,0,0,0.04,0,0.04
9791,0.19,0.04,0.08,0.02,0.33
17986,0.25,0.06,0,0.01,0.32
13550,3.01,2.47,3.28,0.96,9.72
6843,0.12,0.03,0,0.02,0.18
1215,0.27,0.07,0,0.01,0.35
6266,0.14,0.05,0,0,0.2
14458,0.11,0.02,0,0.01,0.14
9075,0.06,0,0,0,0.06
5831,0.67,0.04,0,0.05,0.76
6827,0.08,0.06,0,0.02,0.17
14327,0,0,0.05,0,0.05
3892,0.07,0.02,0,0,0.1
7265,0,0,0.05,0,0.05
1412,0.9,0.61,0,0.11,1.62
8366,0.01,0,0,0,0.02
2014,0,0.05,0,0.01,0.06
19423,0.27,0.02,0.02,0.03,0.34
9660,0.02,0.01,0,0,0.04
10155,0,0,0.09,0,0.09
2216,0.03,0.05,0,0.01,0.08
12620,0,0,0.03,0,0.03
6931,0,0,0.09,0.01,0.1
1664,0,0,0.02,0,0.02
4381,0,0,0.33,0,0.33
10591,0.44,0.35,0,0.12,0.9
11166,0,0,0.13,0,0.13
12301,0.04,0.01,0,0,0.05
13740,0,0.02,0,0,0.02
6729,0,0.01,0,0,0.02
4349,0,0,1.39,0.01,1.4
7625,0,0.02,0,0,0.02
17731,0.03,0.01,0,0,0.05
1531,0.05,0.01,0,0.01,0.07
12199,0,0,0.01,0,0.01
19424,0.02,0,0,0,0.02
16003,0,0.02,0,0,0.02
10569,0.14,0.05,0,0,0.2
207,0.78,0.47,0.03,0.2,1.48
4435,0.2,0.07,0,0,0.27
10685,0.43,0.01,0,0.03,0.47
11506,0.02,0,0,0,0.02
13145,0,0,2.78,0.01,2.79
14701,0,0,0.13,0,0.13
8944,0.69,0.04,0.22,0.06,1.02
4335,0,0,0.02,0,0.02
4548,0.15,0,0,0.01,0.16
13691,0.05,0.3,0.01,0.12,0.47
8435,0.15,0.02,0,0.01,0.18
4626,0.45,0.47,0,0.11,1.03
13504,0.04,0.02,0,0,0.06
14732,0.02,0.01,0,0,0.02
13014,0,0,0.55,0,0.55
340,0.73,0.44,0,0.12,1.29
10340,0,0,0.04,0,0.04
13617,0.43,0.34,0,0.11,0.88
6108,0.08,0.17,0,0.03,0.29
6792,0.15,0.01,0.06,0.01,0.23
11299,0,0,0.06,0,0.06
3324,0.01,0.32,0,0.07,0.4
4633,0.28,0,0.01,0.02,0.31
5468,0.07,0,0,0.01,0.08
4892,0.16,0.05,0,0.02,0.24
11806,1.08,3.48,0.03,0.58,5.18
1697,0,0,0.01,0,0.01
16166,0.11,0,0.04,0.01,0.16
15377,0,0,0.14,0,0.14
9613,0.07,0.05,0,0.01,0.13
18697,0.35,0.27,0,0.09,0.71
10603,0.09,0.03,0,0,0.13
7277,0.13,0.06,0.02,0.02,0.23
11828,0,0.03,0,0.01,0.03
18024,0.1,0.03,0,0,0.13
17303,0.26,0.18,0,0.03,0.47
9077,0.07,0.06,0,0.02,0.15
9010,0.2,0.05,0,0,0.25
13916,0.05,0.1,0.04,0.01,0.21
7622,0,0,0.01,0,0.01
15971,0.09,0.07,0,0.02,0.17
1308,0.42,0.02,0,0,0.45
15210,0,0,0.09,0,0.09
12021,0.1,0.2,0,0.05,0.35
17574,0.12,0.03,0,0,0.15
10700,0.11,0.02,0,0.01,0.14
5784,0.07,0.05,0.25,0.02,0.38
7188,0,0,0.25,0,0.25
7801,0.02,0.01,0,0,0.03
14227,0.26,0,0.31,0.02,0.6
8986,0,0,0.09,0,0.09
8987,0,0.25,0,0.05,0.3
11693,0,0.01,0,0,0.02
